date,value_left,value_right,value_left,value_right,value_left,value_right,value_left,value_right,value_left,value_right,value_left,value_right
735063,-2045.4966,-1979.4546,-3429.8458,-2364.2763,-2056.0115,-3569.2144,-2065.9484,-1936.0366,-2245.1115,-457.3426,-2082.0669,-2841.0218
735066,-550.8287,-554.9758,-1795.9452,-669.8373,-613.3731,-1291.0898,-901.515,-526.967,-653.2662,-215.6361,-700.4705,-1275.4585
735067,-209.8016,-199.3974,-3815.7991,-164.4659,-109.242,557.6566,634.097,-288.3907,-76.4818,-701.8677,-615.5602,-2334.1607
735068,731.2408,695.9119,28.4391,435.5309,748.514,567.123,767.461,708.6708,743.3703,619.4157,807.2949,320.976
735069,-815.8852,-835.1812,-3430.8134,-983.5005,-812.9411,-1908.1223,-865.2606,-846.387,-838.8036,-61.4501,-993.6113,-2332.3866
735070,2267.4228,2291.0092,2755.155,2817.9641,2266.3901,3718.8597,1854.2991,2341.6906,1532.3737,1422.6747,2893.8464,2539.1179
735073,2235.6724,2191.4167,4448.3139,2511.6035,2089.3927,3402.5081,1728.4249,2321.7516,1364.231,449.7984,2630.6111,3504.0869
735074,1187.5188,1204.8859,1714.6062,1409.8656,1197.5788,2015.4507,1299.8635,1225.4208,592.6513,838.5803,1651.3338,1520.3786
735075,-2380.7092,-2377.319,-2705.0385,-2803.6321,-2836.7719,-3835.3402,-3220.0283,-2457.3671,-2192.6904,-1119.0002,-3085.8742,-2559.7244
735076,-1894.1514,-1930.1258,-3143.1832,-2503.5236,-2903.5732,-3048.8844,-2506.1906,-2066.4502,-1835.2726,-1429.178,-2862.046,-2654.2172
735077,-1292.9548,-1296.1173,-1505.9886,-1566.4505,-1417.6426,-2128.5319,-1669.2469,-1352.8766,-1227.8196,-994.6663,-1334.6524,-1423.9269
735080,789.7206,735.3278,-494.8705,915.8975,980.9373,1245.4217,1190.8594,705.7351,1147.2678,502.216,1171.2724,24.2503
735081,-2102.891,-2047.9042,-5471.8217,-2117.7097,-2084.4835,-3473.7142,-2072.6476,-2021.5875,-2176.9058,-1236.1439,-1557.259,-4029.8499
735082,953.3172,945.6428,947.3966,1300.0955,661.3345,1106.1116,544.8204,1075.3864,847.8736,903.9861,920.9944,996.2448
735083,896.2425,991.3907,809.8972,1215.6683,1547.0849,1986.6354,917.8927,1235.2991,884.4204,-262.9412,1095.8572,848.8462
735084,-1894.794,-2091.4769,-1773.1338,-2676.6932,-2652.1658,-3017.6057,-1625.6604,-3101.0649,-1568.032,-936.028,-3247.985,-2002.7331
735087,-17.9755,-147.1967,51.3703,-444.0907,-234.5508,-1083.4081,30.4556,-713.6403,1.2562,435.2364,-24.171,-34.7226
735088,63.0132,28.5307,616.7341,-169.6617,-156.8069,325.0563,26.3185,86.4012,193.7452,-301.7209,-217.2159,345.4415
735089,926.3833,834.5448,96.3252,578.9903,999.4962,597.8648,744.5816,978.498,968.1762,1036.209,798.8087,439.8944
735090,312.9596,266.039,836.6009,353.0209,501.1695,277.7531,377.8739,235.2305,315.5161,329.2106,377.1804,502.3853
735091,-1211.6491,-980.1013,-2704.6195,-573.2181,-870.3544,-382.0574,-804.3996,-909.2524,-1274.6124,-1215.6393,-936.0671,-1814.4238
735094,-1175.6437,-992.2323,-1092.0588,-876.0482,-1023.9706,-979.0866,-1360.1288,-1185.448,-1299.1086,-1192.7625,-1189.9264,-940.0552
735095,-354.9691,-349.7088,-205.1024,-287.974,384.9731,11.1308,-195.6378,-307.0522,-319.2446,-549.0268,-258.7641,-248.5471
735096,62.8124,102.0754,-913.1565,201.9225,1281.5099,451.875,269.5894,140.6982,103.7515,-156.1987,100.2349,-409.8584
735097,-644.012,-639.6891,-1804.5743,-911.1866,-781.4339,-1095.7152,-849.9391,-446.0374,-727.0488,-224.5554,-1104.3752,-1156.8363
735098,-255.7945,-207.7608,-241.7887,-39.1075,-52.4948,-98.0026,-287.6104,-181.5077,-99.8981,-401.2515,-102.835,-212.5337
735101,-500.3179,-401.2737,-657.2931,-211.8457,-443.7018,-44.3803,-165.3995,-483.8862,-557.6052,-636.2646,-414.328,-516.5263
735102,-454.7431,-488.2853,-325.4883,-1400.2352,-1240.4302,-1885.8435,-397.1746,-681.1658,-960.9338,103.8115,-1054.6069,-404.1703
735103,20.5582,8.8829,1794.5535,-17.2454,-70.6269,91.4788,-34.51,-78.3933,-176.7998,93.9612,177.2137,905.1371
735104,-402.9415,-498.9691,2836.192,-947.0447,-924.8682,-2251.387,-1010.3349,-737.5289,-739.823,889.6507,-257.8733,1124.318
735105,-762.3498,-698.0382,-1459.9064,-263.9781,-634.0459,-675.2862,-949.5015,-503.909,-441.6214,-892.6113,-574.3595,-1070.8265
735108,-314.5122,-318.5213,-1508.8239,384.5274,39.7228,-349.2532,-211.4209,-140.1838,310.3984,-335.8359,-154.2349,-908.7049
735109,-344.6469,-332.6928,-2012.5934,61.3855,145.4614,-276.4673,337.2372,-69.9111,197.0022,-465.9798,-97.646,-1170.3769
735110,-571.1531,-542.0279,-315.9784,-420.5553,-659.618,-404.9984,-1023.1162,-507.4391,-418.7846,-907.1517,-575.3418,-408.0137
735111,-559.4516,-556.9894,-909.7993,-718.1503,-1063.8443,-655.2206,-894.8991,-501.7367,-630.3464,-741.9849,-500.8726,-732.6983
735112,653.4989,672.1917,614.745,340.8405,400.8999,1300.8949,1420.4579,585.2225,251.0549,465.1796,535.3953,576.9501
735115,148.1134,111.8353,1734.6788,214.2746,947.7992,195.5803,192.2032,-74.9953,244.8785,559.834,-3.686,969.0733
735116,-492.6232,-424.4657,74.8556,-642.6375,-287.0051,-548.3078,-652.8686,-450.3086,-569.4993,54.7549,-376.2482,-135.7928
735117,-178.9086,-212.491,-1087.4718,-1288.5571,-1504.7087,-355.0042,-29.7695,-3.3093,-1219.0024,-504.8149,-270.8349,-605.4002
735118,541.2403,431.0565,266.3765,128.3533,-197.2378,1171.9849,1596.6174,573.1451,-87.3339,418.162,538.016,194.1086
735119,2606.4553,2469.4437,3269.4094,2391.192,2530.0927,2109.2481,3089.2049,2149.8617,2531.1026,3397.9958,2657.6,2841.9909
735122,-495.2592,-584.0851,554.4995,-360.6201,-245.2384,-679.9298,-473.9635,-593.0833,-697.8975,-130.7151,-920.4652,-98.8514
735123,3690.9632,3383.6193,5334.0032,3652.4705,3245.4547,3850.0961,4586.513,3050.2626,3576.5188,3536.5489,3660.0951,4322.7597
735124,785.3988,749.1161,2856.6283,620.8372,944.2677,709.2337,888.193,778.6654,1038.5228,752.245,1197.2344,1775.4757
735125,2614.3863,2392.3752,1644.0962,2310.0196,2599.6692,2671.2844,3056.8441,2541.2013,2161.4543,2141.7672,2484.3589,1987.1564
735126,8266.6176,7312.2861,13574.0751,8037.8124,9291.0888,7084.8604,11566.7653,7564.1951,8715.2074,7837.3111,7208.9782,10373.2737
735129,-137.9082,-272.9123,-251.674,-341.4934,-1046.3652,-1070.5322,-1745.017,-191.3964,428.8231,-51.7763,-203.1659,-395.673
735130,-2393.93,-2165.6818,-5465.8885,-2401.5433,-1953.6795,-2118.2861,-2539.3301,-2452.6622,-2286.9739,-2632.8746,-2433.7729,-3912.1445
735131,206.138,119.8975,363.1399,259.9517,326.4577,540.7849,613.9164,338.8474,176.1077,195.9678,428.2602,491.4374
735132,-2582.784,-2432.283,-3633.9069,-2468.1379,-2871.1123,-2067.9603,-3645.3978,-2612.9913,-2610.4762,-2498.8886,-2470.2685,-2811.0567
735133,3773.1574,3633.6431,5751.4939,3738.5881,3940.5231,2140.4173,3483.9881,3367.2207,3891.54,3589.4212,3073.0142,4123.2207
735136,-4605.3246,-4116.0471,-7012.9002,-4440.936,-5260.3211,-4114.5235,-5624.3434,-4398.9845,-4695.5562,-4511.2508,-4038.4009,-5169.2532
735137,1277.9849,948.5591,1205.1989,1078.6066,792.0282,662.1957,1071.7845,1251.7269,1345.1716,1353.8469,1022.382,917.2475
735138,-3371.2617,-3086.1572,-4585.1307,-3331.6894,-3914.3137,-3075.7126,-4017.4027,-3205.4846,-3415.8606,-3191.5273,-2858.2821,-3551.0318
735139,5901.1898,5561.632,6648.709,5505.8779,6311.1679,4725.5668,5228.9598,5604.9321,6067.0324,4923.8821,5286.8149,5548.5317
735140,-529.7106,-452.6122,1448.5579,-347.1067,-102.1003,-571.9999,-285.4847,-396.4084,-512.8698,-128.1184,-738.9411,320.7545
735143,1980.8792,1868.7883,1255.4615,1968.1283,2105.2742,1061.883,2058.1497,1800.1536,2118.9642,1755.6082,1747.2158,1151.6285
735144,1171.2347,1072.9826,2369.4374,1062.1445,1428.1631,1031.7889,1032.3799,895.7778,1172.4857,1098.1547,644.0262,1639.6284
735145,-878.9864,-833.6168,-1785.8934,-561.6954,-547.8527,-1191.2549,-521.0167,-900.5116,-818.7075,-589.1221,-993.7435,-1529.5436
735146,5616.0251,5317.6058,5859.3118,5223.1823,5876.5056,4953.7453,5123.1164,5195.3595,5728.7897,4228.3195,5118.7065,5146.287
735147,605.6113,493.1138,534.2245,337.5549,314.6943,731.8901,538.6944,637.8545,694.9859,639.6318,916.7902,545.4434
735150,-3926.8739,-3707.1933,-5316.9855,-3743.5039,-4056.6335,-2647.439,-3538.6135,-3775.3449,-4026.1584,-3261.2971,-3330.3836,-3881.1291
735151,-3054.1713,-2832.9734,-3335.2055,-2797.7368,-3236.7612,-2555.8249,-2759.3154,-2946.5929,-3088.9309,-2408.6819,-2859.7387,-2879.51
735152,-1917.3859,-1846.3319,-2175.9738,-1818.5383,-2169.015,-1341.8562,-1557.2475,-1884.9519,-2023.869,-1692.0203,-1610.9003,-1707.291
735153,3257.3117,2984.8684,3957.7605,3114.868,3147.0562,2565.3904,2434.5553,3169.3764,3305.7419,2781.9614,2899.5075,3082.857
735154,1832.7262,1597.6954,2908.3727,1661.5708,2172.6762,2081.7953,2146.5003,1828.4485,1828.6093,1502.2284,1658.229,2171.7728
735157,-470.7747,-498.455,-223.5226,-380.078,-1129.4347,-299.7931,-473.0511,-395.0931,-584.4023,-379.7935,-395.5223,-307.322
735158,3135.6152,2847.6992,3549.811,3001.6446,3225.3332,2238.858,2715.4038,3089.7779,3076.595,2874.5816,2912.6045,3016.6195
735159,2007.6055,1892.3887,4484.6834,2056.0268,2491.1368,2724.5211,2372.9919,2103.6413,2005.2659,1245.8439,2307.14,3330.9442
735160,-5248.4318,-4879.8099,-5016.9967,-4909.0694,-5331.4732,-4154.6329,-3730.2407,-4886.552,-5401.1275,-4524.88,-4724.0574,-4370.8662
735161,-2441.7617,-2276.98,-4322.858,-2343.3397,-2530.7271,-2675.1173,-2392.2028,-2486.7147,-2471.7728,-1684.8933,-2494.5339,-3204.0879
735164,-683.8868,-487.499,-859.5457,-461.4682,-881.66,-500.0751,-511.893,-636.7174,-687.8531,-1104.7027,-570.9117,-643.0955
735165,-2557.7637,-2367.034,-3315.6415,-2212.153,-2444.2462,-2869.8777,-619.3469,-2521.3067,-2537.4384,-2032.3869,-3522.3754,-2969.3235
735166,21.7459,-69.3986,-179.2572,48.1622,282.1318,214.3024,-559.9418,-22.115,2.8651,180.3293,69.0253,136.4393
735167,2146.6049,1935.8732,4338.4336,2178.311,2544.6493,1780.6171,1859.7296,2218.8281,2219.8251,1914.4495,1631.767,2890.3465
735168,294.9369,241.4176,335.2359,556.8635,313.9018,-367.2272,477.3935,174.9633,278.0417,298.5411,306.7976,334.6135
735171,-1792.9552,-1720.9142,-3764.7821,-1728.7226,-1698.7476,-1794.7501,-1092.0691,-1776.7552,-1818.7624,-705.8262,-1529.0261,-2646.6994
735172,1876.0093,1691.9148,2753.5874,1850.5431,1657.9317,1660.349,1300.2437,2064.7846,1831.984,1484.7361,2160.3354,2221.5349
735173,670.3437,588.0875,1057.7489,606.3883,741.9725,538.5344,895.4602,667.1188,687.7992,754.9199,911.3061,804.1134
735174,-856.1412,-786.9627,-1644.0558,-974.3013,-1115.5689,-115.7288,-748.0184,-686.2076,-851.3853,-940.6407,-397.889,-1012.3578
735175,-1224.7393,-1145.7742,-1309.1646,-1327.0981,-1170.4182,-1392.7267,-1610.4427,-1231.8379,-1209.5309,-646.2789,-1930.1252,-1258.7339
735178,-899.9789,-791.9186,-2229.1381,-740.6458,-938.2953,-1196.4264,-659.1967,-971.9711,-886.9823,-482.3838,-1562.9307,-1542.8708
735179,-1395.4348,-1265.9806,-1159.5894,-1679.9528,-1817.6563,222.856,-1545.4749,-1003.4193,-1410.4639,-1734.7769,-830.6817,-993.9868
735180,2184.4349,1867.6058,3646.9809,2028.2834,2298.094,1371.6499,1495.3434,2060.3961,2101.5003,2600.8118,1639.3528,2600.2665
735181,-312.781,-307.1407,-2181.5097,-398.3254,-105.3616,-294.2767,-997.8338,-561.4257,-306.4247,-292.5266,-246.8227,-1277.2262
735182,2054.5303,1742.0133,2146.1291,1985.1062,2150.7975,1381.5465,815.1606,1866.728,2036.5601,2290.1714,1708.9732,1840.7118
735185,427.0553,335.3167,-72.1654,94.1786,319.5619,313.6157,-111.6218,453.7788,617.8134,607.2633,480.9695,183.4868
735186,834.3077,813.9746,920.3896,391.7228,164.1131,361.2172,841.2618,636.2885,1150.7251,778.3501,517.8821,781.9547
735187,1097.2885,1044.9192,1820.0359,902.8286,1011.211,637.772,451.9842,1222.7408,1413.6003,1095.4269,948.3951,1109.1625
735188,-976.0578,-839.8986,-1313.5266,-741.5438,-969.8753,-961.0245,-1390.6626,-1018.3955,-1149.3014,-928.7059,-900.7201,-1089.3868
735189,-1594.7813,-1239.0515,-2695.6908,-2201.1207,-1512.7038,-1357.378,-180.5269,-1645.6111,-784.5018,-1831.6975,-1044.5225,-2000.2363
735192,-2253.8017,-2180.1626,-2182.8597,-1649.2101,-2706.6872,-969.0061,-2469.2719,-1623.8443,-3151.0665,-2175.1153,-876.8853,-1928.3198
735193,1367.8906,1242.8222,1254.3204,1052.1822,1404.7257,1337.9369,1480.4464,1425.946,1197.8595,1326.0732,901.0976,1140.4554
735194,2224.0295,2080.7942,1984.7319,1216.7112,1997.937,1894.8728,1474.9447,2116.0704,2399.4203,2006.8176,1839.0806,1670.0715
735195,-1181.1519,-982.7851,-1187.1649,-1168.0613,-1317.8058,-630.1881,-787.9068,-1024.6503,-1107.3835,-1323.1165,-793.4585,-1204.5456
735196,-1659.8559,-1769.2498,-1439.9615,-378.9767,-1693.0644,-1712.8916,-2408.8203,-1501.2994,-2058.3245,-1271.2968,-594.7249,-1111.3275
735199,1045.5848,866.0974,981.1027,910.9822,1061.7875,827.6723,329.8701,999.6157,1273.5645,1076.18,875.1669,840.399
735200,-361.4155,-154.3803,-379.381,-298.4793,-328.6952,-386.1873,-347.2055,-126.909,-341.7712,-388.5425,-444.2507,-227.1175
735201,-28.92,-9.7767,-14.7807,-372.177,-95.3478,229.8775,588.8668,-216.2708,93.5556,-133.5761,-226.417,-206.5644
735202,-61.6039,-268.4785,-411.8595,-428.2543,-213.8697,753.2025,330.5381,1155.3956,-82.5634,-98.2005,-7.6241,-387.9237
735203,3038.0717,3065.3482,2687.1748,1338.3059,2834.5664,2688.9265,2891.7328,3124.8853,2977.3818,2447.4138,2407.8148,2096.1281
735206,-2006.5415,-1922.3868,-1816.8937,-1131.3477,-1880.6442,-1799.3517,-1733.7065,-2004.5962,-2287.0063,-1800.4587,-1075.8226,-1489.1115
735207,68.8364,79.5855,83.9234,-354.7761,30.1752,222.015,171.6337,70.8187,55.2728,80.9123,85.3179,108.459
735208,-2294.7992,-2339.413,-2031.7021,-857.3035,-2199.0399,-1740.6838,-1836.859,-2299.2998,-2665.4277,-1743.0322,-1633.5335,-1511.9049
735209,-3039.7216,-2947.7229,-3002.3296,-2073.144,-2842.404,-1517.1973,-1965.0254,-2887.3039,-3179.4858,-2996.8027,-2824.934,-2598.4401
735210,43.285,-44.81,35.7449,237.773,110.0442,-44.175,-155.2104,109.3059,4.3824,191.0789,-103.3003,23.117
735213,-453.5312,-298.4408,-404.6692,-583.505,-519.9315,-377.8134,481.3246,-247.9074,-368.1525,-528.1452,-329.3401,-333.4987
735214,2391.3464,2237.1467,2340.3864,1443.2542,2002.5316,1894.0305,1322.3189,2365.1672,2531.8069,2377.4321,2501.2661,2242.1673
735215,1336.4849,1280.6864,1419.6136,745.4841,1110.1486,944.2914,755.3446,1297.8999,1268.8508,1452.7684,1679.593,1530.756
735216,-322.5947,-156.909,-423.321,-776.6771,-374.5743,-186.8355,-516.7928,-148.3917,-213.5808,-486.8714,-347.7675,-539.5466
735217,2063.1306,1955.1587,2140.576,1125.8356,1963.0157,1553.9016,1037.0253,1821.4156,2109.511,2118.1603,2100.1188,2106.4659
735220,1776.4035,1720.1479,1568.6044,1090.1688,1784.0655,1758.5774,1247.3193,1902.4286,1932.6437,1664.4754,1377.8116,1279.0311
735221,1398.4394,1314.8639,1557.4203,1492.6191,1137.9435,823.2588,1303.0335,1064.9927,1312.3942,1641.8003,1838.4828,1656.7717
735222,-2437.9692,-2370.976,-2388.0532,-1417.7862,-2167.1777,-1935.0378,-962.8004,-2288.0882,-2731.4603,-2059.7348,-1931.9415,-2114.9912
735223,348.7568,409.3423,444.3204,399.8562,199.2508,339.432,435.0511,294.8293,324.1274,396.702,234.3036,477.3498
735224,-2943.5307,-2899.8086,-3243.0978,-2798.8257,-2199.7537,-2462.7434,-2457.1415,-2665.3261,-3019.8511,-3063.5929,-3076.9064,-3378.8183
735227,-513.7111,-358.9019,-645.8565,-493.6843,-296.7183,363.5889,168.9,-238.659,-598.4771,-253.9309,-581.5722,-647.5625
735228,193.5657,174.8328,186.6153,201.9655,179.8337,103.7621,75.9397,166.2947,170.6172,192.1955,134.191,163.072
735229,-256.8177,-237.4522,56.2962,1081.1718,-155.4487,-156.5399,486.2857,-385.7518,-654.9859,381.6711,-140.2184,371.6761
735230,773.8694,733.1796,753.3295,747.454,623.5672,641.0292,575.6002,860.3243,803.5767,812.8754,870.892,764.5637
735231,451.9732,554.7626,554.5244,683.7516,772.5034,251.6928,10.6942,397.0848,544.4696,553.0857,522.4731,439.7896
735234,253.5533,287.892,228.7712,185.9657,-27.319,158.3173,-64.418,335.3522,376.2684,274.3036,632.8447,267.8259
735235,288.5118,296.3841,306.5485,268.4117,296.3654,250.108,328.8145,295.5556,278.9245,292.407,247.5463,296.3445
735236,1805.5456,1675.2077,1782.3587,1586.2331,1802.2865,1018.2345,94.2314,1661.5862,1845.8268,1877.5766,3199.1369,1544.5422
735237,-2865.4764,-2907.7408,-1967.5437,-2720.2532,-2293.0443,-2694.7645,-2222.5572,-3081.3418,-2889.3179,-3020.2542,-3376.3231,-2465.9363
735238,-3256.7587,-3232.4803,-7600.4957,-3152.1167,-3663.8414,-2645.0553,-4481.4376,-2917.6359,-3955.4238,-3193.5554,-2529.6362,-5406.1822
735241,1674.8814,1626.9159,3036.4352,1369.8904,1669.5461,1583.944,1629.9042,1436.7441,2330.9233,1266.7587,1676.7626,2304.1361
735242,-2422.4721,-2187.5717,-2930.9862,-2085.7358,-2240.1945,-2171.0873,-831.1281,-1977.9094,-2860.324,-2324.4707,-2258.4069,-2472.2059
735243,3392.3336,3077.3223,4687.9773,3093.1261,3285.0875,2708.4126,3481.5109,2811.6233,3708.7624,3418.6565,2963.4945,3760.5234
735244,6596.2325,6471.9042,10451.1069,5505.4437,6899.2164,7799.4314,6309.7668,5617.761,7198.8473,5279.2631,6053.4221,8348.8262
735245,-318.5226,-217.1203,1485.2591,-313.9101,-454.2617,-121.8838,-964.5673,-16.2386,-472.9723,-498.1105,-387.0983,789.3153
735248,1868.9227,1915.4431,3681.9271,1930.5098,2040.242,1516.5002,1562.5916,1850.5032,1960.0384,2071.0838,1556.4956,2746.4801
735249,-1993.9229,-2082.9121,7.2024,-1969.3053,-1865.818,-1551.4691,4451.588,-1425.1573,-1822.7733,-2041.3247,-2536.3427,-715.3125
735250,-1071.4171,-1078.1739,-4909.3226,-803.464,-1091.6192,-512.6784,1589.0238,-1133.0914,-1045.0543,-1330.8351,-1085.5106,-3170.4777
735251,4291.8519,4137.7481,6028.3542,3968.3713,4066.6627,4099.5904,3621.5658,3493.9394,4625.8381,3363.1932,3788.4708,4805.4753
735252,-526.5513,-687.0012,194.7249,-467.6626,-749.0797,-913.2832,982.3339,-498.8733,-488.0793,-155.425,-658.6282,-197.0716
735255,-2598.2935,-2496.9115,-12270.3455,-1806.7197,-2582.2676,-2496.6608,-2043.3109,-2487.6405,-2680.2495,-2474.8247,-2223.786,-7858.0785
735256,-380.3734,-446.298,-4101.567,-149.6711,-426.3156,-423.4137,369.3836,-693.9118,-303.942,-43.4614,-197.8745,-2439.1741
735257,-1140.7855,-1128.1205,-494.1999,-1106.6335,-1375.7032,-1101.5426,-1785.4962,-1091.7754,-1006.6516,-868.2896,-918.3625,-686.9199
735258,-92.2859,114.8314,99.6248,-321.0603,-372.6908,41.0366,-2091.7742,-372.1189,78.2027,-285.5462,416.4412,65.9836
735259,-3451.3392,-2918.64,-4550.673,-3112.8022,-3672.7408,-4305.768,-5057.7571,-2834.1222,-3586.9575,-1113.5662,-2511.7934,-3616.2717
735262,-221.0196,-191.575,-280.0806,-377.0089,-783.9239,-546.5289,-179.6822,15.0075,204.9811,0.94565,-878.1944,-227.8155
735263,1117.1317,1073.686,-14827.1942,2410.2245,1873.8467,1450.4993,1674.1757,604.8134,828.0536,-181.3228,568.69,-8287.9926
735264,2112.3561,1949.7203,1762.4457,2811.365,2586.7541,2233.6683,3380.0452,1903.0383,2760.1615,2806.1741,1381.8279,1707.0754
735265,40.8268,127.5764,-158.6107,-93.2515,-47.5982,99.9035,-448.3211,141.4963,-575.1656,81.8924,-42.567,-146.9034
735266,3122.4919,3161.8177,3160.6758,2970.8036,3265.6683,3548.7144,2939.3885,2989.4643,3196.009,3194.0395,3113.6875,2994.7204
735269,-4284.6057,-4500.8743,-7789.1622,-4118.6168,-4515.8943,-4564.0241,-3454.9577,-3794.9477,-4296.8091,-3505.1457,-4090.4222,-5718.8127
735270,1303.6216,1267.2927,177.1607,1316.0994,1685.6321,1719.3634,670.3395,1255.4205,1282.7414,532.6107,1277.7371,752.2194
735271,-1010.48,-979.1794,1439.4048,-940.2903,-1162.2555,-1118.476,-743.4711,-984.0603,-1177.0401,-94.1757,-1097.4114,240.4942
735272,-1546.6427,-1583.2855,-3238.3668,-1391.6435,-1868.3922,-1663.3543,-975.8711,-1547.3941,-1486.7952,-1443.4089,-1659.5977,-2441.5944
735273,-1049.9112,-957.9422,623.4321,-1308.6881,-1297.149,-1121.3424,-410.4174,-1149.5586,-913.7233,-199.8378,-894.1309,-243.756
735276,1998.5501,1968.834,1953.0063,1326.5401,1336.5107,1550.2827,741.6324,2085.15,1987.5165,2136.4843,2060.0835,1884.1015
735277,167.5575,105.4118,233.9663,342.4934,580.7648,460.8824,26.2248,35.549,191.1392,51.5442,206.197,174.2506
735278,464.5315,295.1709,-1333.0029,201.1421,624.3423,656.5689,-127.4871,155.2599,605.4928,276.8744,670.6386,-427.6186
735279,-2833.2849,-2853.9558,-2809.3235,-2607.8545,-2830.2614,-2418.2213,-2031.1575,-2592.3115,-2988.5513,-2824.8334,-2477.8974,-2783.0285
735280,-901.0912,-954.695,231.6808,-1218.9606,-1360.595,-1261.9752,-1627.9464,-691.8009,-900.1098,-760.5411,-700.6025,-219.8508
735283,817.4081,921.1338,2102.1907,825.7377,732.3917,751.8212,402.0807,919.3713,943.2221,935.2205,833.7646,1534.5185
735284,-564.0357,-568.7185,567.2246,-493.1094,-306.6978,122.8745,-1170.6675,-420.4141,-488.2998,-1030.6809,-327.7186,-130.1772
735285,-642.1737,-483.5014,-2193.0678,-377.0553,-784.1638,-814.8729,56.4512,-429.6908,-754.4743,-346.4309,-841.8409,-1332.1202
735286,-189.8611,-94.6149,3574.7486,61.9417,-41.5955,-1142.4249,602.0078,-100.6791,-419.9573,404.2607,-779.0381,1826.2443
735287,-1602.8902,-1598.3228,-4122.9284,-1397.9971,-1486.019,-1318.7032,-1045.5142,-1417.4969,-1615.7015,-1648.4092,-1076.5574,-2813.3905
735290,-394.3661,-272.352,-1010.9706,-60.7072,-448.4532,569.1763,139.2503,-490.8414,780.9233,-385.1832,-1024.2391,-637.323
735291,609.7741,729.7778,1536.2521,592.3734,524.4337,1180.5574,374.9901,281.4167,625.1566,721.5878,395.2424,1131.9209
735292,-2037.7499,-2090.4007,-2296.1485,-1890.9259,-2095.1982,-1914.2236,-1508.5115,-1580.3625,-2214.7652,-2353.1337,-1673.669,-2074.9009
735293,3002.0974,2933.9075,596.6832,2328.1604,3015.6569,2220.9102,2289.748,2655.4166,3214.9079,2778.0625,2539.4083,1551.9997
735294,801.8227,824.2539,1544.2711,-49.5113,674.0932,806.7891,-214.872,1012.9216,704.1575,697.3817,950.8557,1219.1911
735297,822.8454,908.046,4118.6017,917.1979,753.6636,788.1217,22.0074,833.5853,768.7275,760.6446,753.8378,2525.9122
735298,-116.3709,-374.4705,-1549.3643,-283.331,-277.3773,-500.1943,80.5292,-274.701,-77.9646,-519.988,-106.5662,-1029.095
735299,2261.312,2346.8125,2960.7679,2236.7114,1956.6208,1650.6233,1380.9709,2390.3005,2304.3721,2185.6683,2320.3234,2458.1283
735300,-2487.3955,-2691.9562,-1988.9544,-2531.0168,-2232.7301,-1962.7864,-1478.9893,-2218.1658,-2530.7722,-3392.522,-2200.7189,-2137.2173
735301,3496.6015,3559.7016,3263.1124,3271.8431,3226.9004,3255.9684,2699.145,3446.5184,3490.5317,3080.2169,3099.1831,3115.8546
