date,value_left,value_right,value_left,value_right,value_left,value_right,value_left,value_right,value_left,value_right,value
731385,28348693.4948,28098106.1393,27693020.479,27638191.02,29094261.6856,28824731.6566,25857543.5873,19627023.6672,29419194.544,28113979.7327,28507614.6697
731386,30799486.0245,30422515.5234,30066309.0308,30025016.631,31429360.6619,31381977.9327,28056952.6871,21816876.2206,31876579.0515,30478108.75,30932821.9229
731387,34021655.0447,33602005.0109,33147621.637,33235518.0747,34564529.5488,35326438.5445,30914336.7764,25089639.6149,35113680.9202,33078595.608,34140652.4225
731388,37383766.3676,36835771.0846,36298517.1489,36582576.1137,37756149.0001,39112062.3454,33888698.882,28301752.4411,38484194.6412,36067654.389,37466420.1586
731391,37184895.5965,36652490.583,36160575.5482,36373206.5139,37584726.8405,38660266.9901,33822685.9179,28177415.767,38281927.4391,35981583.3445,37267549.3875
731392,39100872.2779,38512608.9287,37982107.2016,38290627.458,39476216.6022,41055912.877,35432344.3997,30111913.8758,40206170.7982,37695778.1549,39185482.6242
731393,40785279.204,40185522.6269,39592980.5717,39963501.4453,41047888.168,42814618.4727,37202927.5887,31988799.8921,41911798.1226,39658197.6656,40777092.7417
731394,42322889.9369,41816389.4056,41081697.7412,41469507.8783,42690117.5251,44722398.4355,38428834.1146,33491259.5447,43437990.2724,41036010.4321,42254101.2569
731395,41779308.961,41312725.6734,40711588.4431,40932768.229,42239375.7073,44081754.1358,37993337.8004,33109732.6918,42890247.6836,40521099.499,41706345.9727
731398,42741753.2062,42203839.2061,41615626.3898,41906377.7918,43207697.9669,45022598.8677,38763230.2136,34104787.2983,43853130.0558,41567304.6813,42645751.0021
731399,43064541.962,42445128.3671,41842777.1877,42227503.7289,43295378.7664,45227270.603,38974182.1245,34380543.6959,44193455.2529,41866613.5335,42848534.792
731400,41302785.2515,40745239.5529,40114782.5904,40477081.4757,41588827.4278,43133523.2899,37619738.8297,32543963.8242,42434218.0541,40274037.5604,41095281.8184
731401,40081131.8985,39559269.9453,38973819.9333,39265211.0935,40355062.3731,41821861.3897,36703158.7878,31401731.01,41213963.6545,39140036.6261,39995314.4531
731402,39698815.0596,39138004.2961,38493195.7239,38893786.2026,39786373.837,41374358.064,36454319.2122,30912388.8174,40828070.5498,38757677.2324,39578662.6186
731405,44981843.7913,44314916.3162,43697353.324,44134764.995,45042123.6725,47500538.3528,40621412.6917,36266834.3135,46134815.2905,43694439.2493,44924618.2592
731406,46512072.0087,45873607.0015,45158789.946,45642025.8781,46612083.9308,49019754.2152,42210006.1741,37680774.2481,47650707.9082,45347176.6708,46350743.4281
731407,46600931.1918,45911242.5582,45275970.9724,45743279.984,46684402.3849,48998691.7925,42668445.9048,37611463.322,47745775.3279,45480483.4191,46541655.2124
731408,45780776.0166,45139196.414,44527015.6788,44909914.3107,45950171.0788,48035618.269,42176249.8218,36777905.4212,46920585.212,44731669.8311,45673877.8548
731409,46291519.1946,45613767.6277,45067694.8945,45424242.3218,46457215.4575,48699038.0504,42558649.4523,37287490.6505,47427410.6697,44991100.1935,46120074.1597
731412,49482402.1264,48699910.1229,48230628.3348,48608562.7605,49584896.2042,52270469.5155,45028962.2552,40713146.8391,50621937.8152,47985869.3748,49348882.5598
731413,51437132.2923,50573997.8548,50244839.2921,50557655.3186,51567094.8127,54356578.5673,46675085.1487,42660607.0297,52574577.982,49936072.1551,51302473.3103
731414,50517110.4682,49608488.489,49327172.8879,49643261.1118,50612491.7387,53028293.0723,46034505.9837,41742829.0259,51650860.1694,49290164.0058,50411988.756
731415,50184439.8317,49310288.3905,49105680.1168,49306613.518,50460737.2252,52694159.3105,45872402.1807,41486534.0506,51318202.8873,49024146.395,50075525.8978
731416,50785345.2651,49888156.809,49515164.3971,49902992.5449,51039019.3224,53364252.6978,46294797.8228,42104506.1851,51920127.955,49677385.7834,50675450.0463
731419,49336129.082,48470407.2513,48070014.9161,48460581.0295,49792448.9705,51324655.87,45122034.4619,40705287.5329,50469892.7248,48760096.7849,49234323.2226
731420,45663042.198,44804446.5221,44347841.1912,44810051.816,46038945.4255,46937584.6449,42305560.0585,36700241.3064,46926562.7224,45122118.2931,45361568.3289
731421,46035171.4856,45158141.6094,44723757.1531,45182469.2333,46385281.4913,47840893.0546,42422230.051,37216867.6002,47228064.8907,45241900.9874,45793304.0368
731422,48190150.5369,47174598.6273,46856350.56,47349292.2352,48179324.2819,50431867.4847,43921514.6512,39467328.7228,49456447.2558,47255841.6383,48207593.067
731423,43134642.4329,42324418.7765,41833080.6254,42322436.6489,43395819.7173,44263473.7524,40585279.3941,34354622.4318,44469982.7626,42664048.7231,42594487.5303
731426,43153210.8773,42186192.8714,41928848.0853,42394818.0295,43303992.7575,44033389.307,40113329.9981,34215551.1817,44424618.9402,42815556.7076,42266651.0731
731427,44566101.991,43539164.6502,43275520.5887,43810310.6246,44677587.5905,45548804.4485,41241616.3069,35524747.4406,45816728.8136,44054793.8742,44146013.5757
731428,45595225.6259,44559123.6294,44158673.166,44844179.6376,45463261.5668,46503904.9365,41864212.459,36381062.3342,46863461.1235,44971368.5066,44983094.0214
731429,44281610.4296,43244807.1479,42873122.2508,43486248.2128,44290734.1512,45431827.164,41488192.2044,34934329.0022,45581722.6629,43436744.3903,43686615.6631
731430,43702787.8206,42705873.9837,42357171.1979,42890891.544,43770630.8912,45327935.2309,41389275.412,34479328.8824,45010801.9181,42552402.0579,42947197.8491
731433,43944557.9327,42837374.3025,42667739.2572,43177863.9634,44093635.5654,44835410.1366,41319104.7881,34593759.1204,45417732.6778,43421209.441,42910959.7038
731434,41433216.6858,40183346.2074,40312701.7186,40689570.5237,41624529.051,41199183.834,39168733.5733,31790673.4229,42901037.5745,41730110.4484,39772833.3155
731435,40822802.2413,39593354.192,39743728.677,40063598.8237,41008024.7368,40675067.9857,38645532.8257,31184840.9457,42226992.7306,41030464.4572,40029764.7329
731436,39184945.5636,38093620.8021,38159614.8846,38414783.6551,39449493.3124,39008938.7214,37601951.0418,29795306.9066,40600170.5586,39427784.0042,37693195.5378
731437,38793723.1663,37739708.4873,37743686.0527,38018062.7731,39029741.6968,39170161.6645,37483173.9554,29590987.532,40175068.2408,38396461.382,37696565.4551
731440,40841964.9732,39684357.4482,39695079.1159,40056638.8647,40978086.8968,42028475.5323,38591885.9453,31345874.0865,42198421.7131,39662457.065,40473900.0803
731441,41319300.063,40150206.9625,40155043.4107,40485978.3732,41506089.9021,42715897.3728,38987941.4713,31721235.4511,42684416.8951,39945404.6186,41319736.3052
731442,41275213.0023,40105638.4663,40079962.7081,40417201.4329,41464371.7037,42721289.9418,38976568.5939,31675431.5717,42577059.6589,39806068.6939,41657788.6015
731443,41271894.6939,40071863.1128,40095350.1409,40475738.8881,41499200.3456,42810958.6171,38892631.4446,31715091.3906,42554727.6902,39708524.5318,41645143.2082
731444,40420318.7487,39218520.2919,39326931.2049,39756678.0319,40581688.2939,41559081.3178,38132543.6122,30998836.5008,41668804.5376,39455103.64,40827332.4451
731447,40289403.0555,39075317.3592,39219922.8986,39736781.1832,40317689.273,41103787.5663,37990115.389,30880408.9962,41658693.0247,39687338.2448,39834668.6098
731448,40236126.4216,39027961.9854,39142667.4835,39680704.1804,40443640.3424,41367827.0608,38134057.6908,30933214.5806,41499979.4394,39320342.3566,39868089.1376
731449,40816199.221,39558066.2379,39714051.2093,40257465.8222,40940500.4407,42155637.2681,38578773.1602,31356849.474,42152753.3577,39651291.9915,40608783.3477
731450,40807154.1687,39541344.2901,39661876.0408,40253265.673,40924624.8989,42448264.703,38586812.9945,31350848.675,42244557.4582,39365276.1842,39494703.753
731451,40672278.0317,39418061.598,39549077.0019,40119800.4912,40797514.3318,42297102.305,38505764.8436,31242917.0173,42089757.5908,39283774.4792,39159292.8479
731454,40877784.9095,39591223.8797,39753921.4077,40324902.0062,41034405.6433,42284415.342,38459280.3472,31386090.5738,42298009.2674,39667817.8453,39295445.2342
731455,41193621.8746,39886941.304,40024098.7157,40630814.3132,41464137.7503,43050518.862,38787639.8448,31687080.3483,42456920.0076,39663932.864,40488807.5483
731456,41610465.1591,40199369.213,40402427.4709,41108409.1898,41828990.8941,43614943.8713,39140581.3669,31965374.2635,42892260.343,40019131.6214,40578464.7749
731457,41763107.908,40341447.1577,40567421.0801,41228614.6246,42038770.3556,43557845.934,39009494.3328,32073777.6376,43041439.7298,40269240.7323,41186420.9403
731458,41242067.7252,39880708.8123,40070153.6155,40793492.368,41509109.9067,42867293.3487,38554490.5881,31637484.0664,42526373.546,39935214.717,40535729.2117
731461,40916789.0187,39579821.0803,39750419.2105,40482671.8631,41058279.2978,42703256.4343,38428193.1179,31394808.67,42190901.552,39434588.8505,40193063.0677
731462,41919395.2575,40515527.9521,40692640.4465,41418139.9587,42146098.0085,44206983.9701,39176169.9231,32257086.9434,43193042.4354,39973174.2753,41802848.6832
731463,41852235.7163,40417047.6283,40611613.5304,41389935.3577,41970719.3954,44196844.9371,39029485.3201,32139671.3851,43133806.1422,40057279.3358,41702339.8379
731464,42257342.6387,40782061.3647,41006025.1103,41701045.8062,42352834.4518,44591837.4245,39323898.7552,32455444.82,43537183.2649,40305591.007,42254353.1993
731465,41368479.0759,40000845.5738,40094987.4458,41057480.4118,41471672.202,43893176.2928,38454211.6942,31692928.6762,42669554.1427,39614036.7909,40857998.1801
731468,41307423.9807,39939901.3016,40037120.5224,40986410.5116,41447614.3909,43735282.4352,38349706.7601,31648189.9983,42637580.0158,39753682.5751,40651657.8024
731469,41799976.3292,40443739.9917,40507563.3404,41458770.4306,41852075.6301,44379413.4389,38608542.5346,32112419.254,43162186.7934,40083502.4441,40495723.72
731470,41718721.613,40406575.8069,40436332.6268,41319357.2803,41748232.0945,44222483.8332,38554719.0701,32043598.3952,43091600.5648,40086964.2459,40433735.395
731471,42295868.5683,40946583.4562,41022959.8098,41659809.0923,42236988.4137,44735465.2423,38847208.3196,32588130.0609,43660125.1871,40595796.9496,41170685.6505
731472,41565211.6866,40383683.2791,40198744.8115,41535926.2117,41598968.5378,44685147.8402,38613920.8965,31872473.2796,43032473.396,39932975.9519,39417672.104
731475,42770583.2911,41601898.9419,41271238.5665,42655373.0506,42845284.9415,46202160.0999,39896494.2483,32901047.5335,44155089.2835,40932044.6107,40059084.5131
731476,42551223.9795,41323609.5618,41087375.4264,42553125.3048,42498287.408,46481082.9301,39735154.2413,32777182.8043,44001766.278,40439618.2838,40079466.7823
731477,43181858.0419,41878326.2339,41713902.6205,43272213.1824,43040119.3172,47118675.8225,40220887.6773,33382590.0971,44658620.3472,40783913.4456,41156219.2833
731478,44218707.495,42959229.5459,42785934.0382,44417615.2021,43790708.8747,48640673.2422,41060002.987,34339681.9069,45685738.2946,41205019.0927,42646972.594
731479,45016383.7214,43887125.462,43552804.7522,44886955.5737,44732200.9151,49255336.2907,42593655.0359,34876393.0004,46533912.6023,42061880.1468,43000844.5112
731482,45894859.0017,44685171.7103,44345996.5973,45679030.1888,45550481.2294,50452014.9893,43677440.0361,35491573.6168,47397284.6857,42536765.882,43334487.1233
731483,46530643.8512,45299542.9121,44981744.3285,46309275.7652,46012962.5806,51300449.9741,44157127.5782,36036741.1323,48048985.9315,42765507.6368,44213176.3186
731484,45996319.4558,44801226.8885,44510053.1897,45980052.951,45631683.278,50705394.5889,43780608.9605,35426128.9978,47500528.5503,42382420.7751,43258078.7675
731485,45738285.8787,44517436.2131,44251266.0094,45872969.9925,45419188.8253,50969763.5746,43571577.2711,35285448.5837,47233751.2701,42045391.9796,43059992.2723
731486,46450457.1748,45193108.2431,44923766.9345,46410966.49,46025738.1868,51718435.765,44218492.0976,35963266.8494,47966881.3223,42578954.0694,44067720.2662
731489,47401331.3003,46032757.4184,45904962.2403,47329845.4961,46767328.3626,52458227.9332,44550785.6022,36603214.9486,48959546.8966,43556554.2803,45229913.1457
731490,46939214.0295,45700679.8203,45537333.1922,46674858.2446,46329359.7808,51323966.6301,43937806.8924,36202128.7552,48434082.502,43390928.5815,44614216.6264
731491,47044744.1296,45816074.6934,45660345.5327,46727343.9983,46416939.9346,51603324.937,43948099.4369,36356819.902,48529395.8265,43406345.8058,44764284.6183
731492,47294271.4164,46072431.0477,45918794.8559,46978016.2898,46594593.1911,51908074.8269,44317282.3273,36603265.3459,48770769.1222,43568152.3412,45056862.0943
731493,46890526.6113,45697656.1312,45518717.3329,46595726.6467,46065926.4293,51269862.6237,43867489.0867,36249445.111,48398472.355,43356065.495,44311339.0704
731496,48094523.672,46971046.4091,46733269.8762,47517658.8841,47261852.438,52292773.8868,44996846.6184,37313230.4986,49630021.2545,44498422.891,45470838.7881
731497,47234350.3808,46094328.1318,45868317.4284,46854671.2871,46175226.9284,51695964.0723,44389381.845,36563654.8379,48738220.8854,43609743.8485,44096934.1336
731498,48213555.5838,46988468.7236,46822132.8126,47836048.2803,47369621.1306,53325818.3004,45326916.7206,37476121.93,49736804.03,44268778.5285,45476767.8214
731499,48260294.0693,47039563.355,46822566.2279,47754946.091,47505626.1149,53537533.5315,45630757.0263,37580848.0849,49711920.6505,44220351.0418,45390101.8476
731500,47625629.5398,46480230.502,46278686.5406,47034555.7609,46883235.1643,52214381.6649,44584082.0265,37046599.7822,49096235.8301,43858345.2757,44664748.8045
731503,48226341.9409,47126783.1344,46873416.1842,47502649.773,47419321.3204,52755197.5025,45208473.5575,37559593.709,49599834.7259,44437370.991,45269407.9064
731504,47746977.4229,46733410.2318,46370757.2738,46996506.9788,46891001.0239,52290887.9853,44978710.6746,37316079.5812,49107075.0286,43995339.8859,44592880.6204
731505,46836100.9468,45726520.4315,45366749.4044,46263078.8603,46125197.5892,51653685.9374,44008189.718,36519676.0957,48277851.9092,43012297.7056,43953676.1692
731506,45259567.6575,44177913.2948,44112516.1382,44784641.3325,44576008.8461,49899443.447,42809864.5544,35517160.3097,46725045.7847,41934978.3572,41965978.3639
731507,44662845.5785,43637792.9818,43516706.8538,44104138.0706,44019814.2058,49288894.334,42435770.2096,35046540.9563,46079828.5359,41386362.1118,41289013.8282
731510,44123042.5454,43071458.8072,43003012.4416,43741084.215,43319018.4921,48539584.0142,41589618.5371,34628102.8244,45746605.7675,41144585.9424,40870956.3909
731511,43549272.78,42537000.0957,42432841.1239,43453139.7546,42867785.8503,47732578.4313,40981192.9181,34167261.9407,45148357.1172,40877300.4031,40324466.5808
731512,43532798.1851,42525375.6773,42428739.1105,43440684.0879,42860746.4209,47663474.8768,40914933.3397,34139788.441,45149894.3431,40847908.2003,40483856.7641
731513,43317004.2655,42308344.0663,42238899.2948,43421286.0035,42653696.6587,47377759.5609,40597181.2058,33945398.8851,45021083.9491,40765724.2059,40625493.6546
731514,43128638.6277,42073962.6071,42062777.3421,43239052.8539,42310297.581,47087759.0607,40374039.5647,33728766.5601,44912945.2046,40672407.2717,40424436.5263
731517,42553884.0978,41532719.0584,41485272.6388,43098728.7476,41931672.0046,46824693.955,39990832.7968,33182437.0255,44435671.1337,40003095.7217,40573309.1602
731518,42446812.4799,41433053.3455,41335696.5629,42966772.5858,41789955.4412,46929583.5877,39976394.5728,33099394.7645,44360916.2317,39951427.4957,40565939.3815
731519,41740104.8651,40767123.3197,40649945.8682,42316562.4345,41009231.2147,45926512.8428,39317874.7815,32450911.3501,43639669.42,39412470.1283,39769637.7308
731520,41818513.956,40873277.6518,40756935.0434,42611635.2779,41305892.643,45634444.4807,39581567.1739,32461480.1963,43723016.5496,39781458.1801,40274124.5366
731521,42569113.3646,41585092.0705,41538254.9639,43309173.2147,42143096.6691,46170028.9422,40263110.8598,33179916.1676,44460251.4723,40694288.1097,41108755.7926
731524,43051596.111,42010072.9881,42049321.437,43809456.7797,42483120.8859,46551979.171,40677547.4834,33549048.1482,44917925.7118,41272809.2971,41553016.5251
731525,42885626.6761,41834486.4262,41869946.648,43722348.3642,42399914.1037,46302651.1308,40660985.0538,33370631.8314,44755268.3562,41150939.4568,41356876.9716
731526,43772804.1404,42676120.605,42769163.1086,44562247.2908,43281308.7595,47414455.717,41595281.7009,34207564.1454,45623004.3307,41697626.0484,42040716.2942
731527,44527959.3942,43388741.3895,43541703.428,45464592.0933,44378203.7058,47823168.4653,42492469.0981,34924725.9843,46379429.6569,42742486.6985,43421030.2779
731528,45517964.3304,44374528.8865,44483812.9654,46256029.7719,45378651.1338,48522069.9967,43542999.3413,35889086.8244,47478272.936,43935732.8251,44496546.7134
731531,44928844.0042,43837863.0761,43894808.6403,45712111.6363,44864495.7094,47900148.803,42996474.9502,35307138.6531,46924502.6623,43361400.8306,43978719.0413
731532,42649593.2088,41111004.0713,41807848.0842,43355565.0704,42489285.984,45827860.385,40797488.711,33009430.5531,44714734.479,40782470.8166,41280579.0231
731533,41643486.2572,40118127.3817,40824602.1473,42419276.005,41672846.4042,45035100.8677,39820175.2,32039154.6323,43652291.7553,39687307.5907,40435101.1416
731534,41475812.023,39919908.0973,40706658.4207,42432206.7249,41336269.6719,45044727.0936,39663549.6454,31845933.1162,43456112.2708,39445091.8615,39967895.8549
731535,42983930.9786,41363921.6897,42240766.3254,43854161.5175,42576937.3703,46276704.0792,41012245.9478,33293692.3134,45068690.8887,40953822.0446,41089239.4395
731538,42631661.2087,41042150.8646,41892263.1617,43434678.1743,42265433.9759,45617015.5669,40815129.6778,32878770.9036,44689345.8929,40843408.0571,40649705.2126
731539,41041406.7678,39472644.3064,40297097.0184,41930624.0541,40891777.2328,44099731.4098,39212875.254,31271955.1415,43083519.7383,39319506.8332,39079686.7437
731540,40583628.0295,39014025.4449,39809877.3128,41555644.0431,40397072.4237,43763872.7889,38837142.1741,30762830.8215,42676964.8441,38809702.3095,38480612.2334
731541,41524588.3564,39925956.5342,40799855.6639,42465986.3875,41212042.3589,44660799.3933,39488491.1629,31712744.0586,43593206.0747,39723628.4907,39437668.0814
731542,41010006.4339,39422733.7263,40364434.2662,42034635.6156,40596248.2017,44399090.6654,39003568.961,31240572.6494,42869091.1885,39183158.0736,38897772.6055
731545,40099774.5026,38444932.7109,39454188.1788,41338053.6352,39625997.8284,43361509.6633,38337731.2246,30285998.5201,41912324.622,38366736.2438,37984095.9168
731546,39894349.6006,38244285.8111,39250071.0851,41086866.2188,39430960.2453,43071118.5757,38037306.7809,30039907.7904,41801592.8699,38155423.2412,38074604.7675
731547,39160295.5928,37545821.802,38493470.0111,40389487.1905,38691976.772,42199881.489,37463403.7093,29348781.4857,40971043.7902,37524861.5258,37022333.5141
731548,39268204.8128,37641954.9457,38586534.5955,40498610.1925,38736086.5562,42434395.7984,37625932.7325,29403021.0412,41078334.6924,37608511.9081,37286512.147
731549,39602705.3179,37958496.2688,38923927.7159,40926263.384,39082307.389,42970413.2061,37906321.9757,29722333.6607,41397601.5801,37713054.6471,37777757.9803
731552,39829205.689,38178260.3166,39191276.8576,41092585.2004,39273403.918,43154908.1501,38138789.4377,29901233.5742,41616758.5741,37894619.9156,37901438.2159
731553,39735947.7718,38095263.4366,39088418.1213,41027778.0771,39114561.8016,43177981.5243,37967139.8824,29899957.0384,41528964.7535,37677417.5515,37993914.7706
731554,40345972.6372,38664672.3044,39768578.8355,41609209.3068,39426061.4791,43965061.9521,38315659.8519,30645929.2406,42124338.2246,38105160.857,38833771.4367
731555,40452564.5565,38761053.8042,39807546.8123,41669158.9406,39445201.5748,44158221.8274,38546788.0174,30633927.3806,42233945.4054,37949399.1177,38925251.5331
731556,40519319.8654,38827566.7805,39789583.7029,41889249.5796,39536222.5948,44675220.6192,38506966.1174,30625309.4409,42306469.8187,37616478.244,39087370.9797
731559,40801494.971,39070439.5725,40063334.9635,42186875.3487,39711941.1596,45147248.8243,38521495.205,30904850.8437,42649957.8051,37852614.4081,39604211.183
731560,40803605.5204,39067357.7876,40048896.4506,42162632.576,39596726.0191,44951746.6826,38473140.9169,30836298.7147,42716192.4493,37858882.1329,39321310.5242
731561,41326136.96,39538923.5804,40596918.5476,42749448.9,39909164.9846,45455880.1643,39023968.3985,31223695.5044,43251679.2461,38417905.0714,39990955.853
731562,42312270.7669,40473218.3614,41615467.6606,43793852.7661,41177058.6375,47034999.8938,39892832.9325,32062667.2182,44195870.8483,38699185.9763,41274980.5936
731563,43102922.9791,41219331.0274,42554949.0045,44792157.9678,41799140.4601,48168840.492,40542879.2891,32832022.6296,44969660.1848,39434620.9462,42106600.0671
731566,43152089.7958,41258068.2993,42672460.1232,44822105.7356,41713508.0952,47968712.8317,40652299.752,32886890.0145,45069583.959,39675924.5115,42300206.4636
731567,43162207.7827,41297751.8176,42666199.6892,44566179.5995,42185204.438,47970901.7307,40828869.1881,32924887.8152,45016351.0655,39741592.6023,42485705.8117
731568,42825876.4602,40944440.3772,42438949.3834,44288690.8669,41738310.3355,47515819.3416,40492927.4617,32592703.5412,44633741.3198,39652679.9532,42026503.6009
731569,42808655.6465,40921352.1716,42454970.2517,44301239.1601,41778798.1082,47474786.4402,40540848.3033,32584027.5896,44371915.5793,39695377.484,41975096.1415
731570,42820710.3229,40930614.6926,42425987.1139,44323736.4007,41805319.5444,47405959.0301,40418071.8808,32609218.8105,44382939.6243,39770458.9001,41996494.9686
731573,42546747.3043,40667236.0713,42203344.2744,44108359.529,41369700.2474,46962286.6684,40125006.6971,32340610.5116,44115118.3201,39659031.2181,41768114.5633
731574,43433005.7861,41541649.9605,43094931.0428,44957891.5267,42307294.1028,47835647.1691,40886036.1838,33181297.6529,44993468.1995,40524632.5496,42675324.2364
731575,43601034.0932,41705866.8032,43253463.9669,45097941.4654,42483438.8223,47912645.2398,41106337.3631,33344152.5573,45166005.821,40700605.4328,42858676.6526
731576,43788097.4498,41874044.5862,43475804.6765,45291253.7614,42634241.3533,48146348.294,40889483.6976,33625316.779,45339624.7184,41114784.0918,43386121.8288
731577,44763621.5997,42838525.0171,44340228.593,46147936.2626,43504215.8517,49259614.9288,41436077.3772,34640202.9902,46297888.9066,42120423.2082,44373021.8999
731580,46265239.6615,44224700.4922,45998788.9737,47575165.4465,44987591.2199,50570935.6835,42633630.0428,36096869.5985,47778911.248,43665199.5212,46070282.3866
731581,46498681.2888,44437305.2477,46311698.0629,47799276.8942,45180312.137,50849268.4859,42662032.5966,36320313.234,48011334.1449,43926707.2924,46461547.5937
731582,46273664.7821,44223706.4006,46061479.7325,47610282.8561,44966256.4764,50640546.0532,42406953.9454,36097491.7,47789304.719,43697432.9855,46231828.5402
731583,43889631.9311,41863779.4269,43493788.7389,45418060.3126,42491894.817,48376056.6669,40275446.3398,33778039.8316,45280283.2823,41260186.1037,43737414.243
731584,45630104.5284,43530055.3575,45326251.5339,46935364.6622,44132796.311,50360547.1399,41498162.3159,35491370.2343,47060491.1072,42990547.8897,45349560.1536
731587,47506551.0271,45384248.3668,47463758.8224,48537939.871,46160671.5208,52216081.3135,42965711.5236,37280298.3735,48939193.2935,44857495.3875,46888654.4874
731588,46132845.0758,44031567.2543,45974534.5175,47142015.6588,44956435.9873,50893647.8241,41626244.7093,35978515.7896,47831929.5244,43267953.0082,45401097.6225
731589,48547849.916,46439423.3075,48114474.9219,49547407.9538,47166589.725,53474090.2157,43531212.7917,38317983.3722,50230510.68,45721923.9526,47979609.2405
731590,48011045.0682,45890606.7585,47650182.2048,48972285.2166,46634172.3222,52875788.3943,43117872.3357,37818221.8021,49700886.3254,45153987.1114,47355367.3668
731591,50068957.7372,47861941.0364,49774087.0245,50902318.248,48586240.8136,55016722.2504,44916091.8059,39827163.1866,51727181.6441,47239136.7357,49455009.4763
731594,49298652.1413,47145089.0816,48875364.9897,50149861.0637,48126862.8501,54224587.5817,44207978.2271,38993393.7935,50957469.0749,46472820.0977,48615585.4443
731595,49798439.5965,47691995.9252,49249684.1004,50582495.1555,48838738.4878,54592768.2487,44681471.6773,39496731.1774,51478283.2069,46956627.6835,49037444.6348
731596,49887044.0316,47778539.3567,49348582.2363,50744266.9209,48846568.0973,54643961.848,44737253.4222,39575315.0409,51550923.5415,47052923.1543,49225871.7424
731597,51364841.1463,49189865.9182,50919263.9443,52138810.3944,50228406.4552,55963593.1758,46001219.4531,41053920.825,53034106.4715,48461567.5462,50744948.4321
731598,52244449.1427,50065521.4758,51794715.6352,53037847.659,51111924.4177,56800311.9401,46758154.6446,41862103.3985,53865420.0586,49557802.8834,52060141.2951
731601,52111889.6055,49921075.6701,51606950.7941,52941186.5934,51048285.3466,56798141.9011,46560607.264,41712216.0204,53620261.8815,49486457.4679,51958234.2638
731602,51729896.3541,49683273.2513,51159926.8656,52615689.3072,50843672.414,56000780.1978,46399549.0403,41312913.003,53243822.1892,49275194.2975,51833798.0838
731603,50831416.5647,48827138.8607,50279575.7891,51705801.2804,49885452.4454,55009115.137,45411716.2653,40439685.6833,52434950.2321,48525603.0537,50998853.1548
731604,51859236.1882,49784792.4783,51402199.4713,52696151.9179,51032174.2914,56057461.5605,46249025.0518,41438744.3955,53415347.8945,49557106.4329,52266718.6294
731605,54300216.8118,52242805.4458,54007133.7645,55071385.7935,53468804.5213,58190241.7837,48322708.106,43798131.1505,56005126.5608,52067896.9192,54975579.1528
731608,54511122.3553,52411788.2295,54277089.1244,55218516.5916,53690598.5484,58132741.25,48340420.2377,43912674.0851,56233925.4276,52359449.0458,55371600.5687
731609,53679631.596,51631522.1138,53366086.5339,54430575.7311,52792463.1645,57439986.0511,47819195.0918,43130766.6778,55337795.5603,51480238.4772,54740064.2725
731610,54056410.2217,51986709.4486,53858324.4629,54914471.4104,53337639.6674,57733275.463,48115207.5258,43463355.4976,55722712.7559,51897359.5975,55388551.6085
731611,53225669.5074,51135004.1373,53104092.9945,54110578.2162,52478231.6995,56974803.7373,47571110.2274,42662220.3246,54868370.9398,51016201.797,54601343.587
731612,52135291.1633,50071889.2251,52009044.3367,53177152.1712,51458008.9988,55925284.5832,46613275.5701,41544303.861,53696862.525,49879440.1589,53390386.6829
731615,51282696.3589,49212630.8434,50948983.797,52258402.3899,50633290.3617,55188416.1071,45632464.1618,40702312.3761,52840757.1099,49086318.4721,52546094.8027
731616,54392967.2051,52271615.8156,54215074.7585,55216115.509,53854451.1719,58346734.7432,48105354.3251,43597832.7595,55941344.6274,52028481.9963,56046430.0853
731617,52050899.3292,49931290.633,51804788.8742,53074704.4497,51638355.3808,56017203.7754,46045828.5301,41339229.5613,53596243.5938,49838930.9878,53410390.271
731618,53224688.7907,51099133.8846,53020759.8779,54180545.0173,52790248.821,57089986.0194,47131025.2337,42508130.8779,54774505.1196,51023532.0788,54536463.9043
731619,52516947.5692,50393135.2458,52139631.2864,53483468.6237,52106587.822,56440487.6035,46625325.3185,41826503.5444,54065291.6226,50430058.1203,53824512.5171
731622,50644697.1495,48515595.2973,50208155.0211,51913765.5029,50297560.9955,54559394.5066,45185723.8418,40043219.7182,52175972.5942,48989449.5274,51697764.5805
731623,50754382.6195,48628255.2947,50315832.7304,51919604.4897,50421480.9103,54479111.5028,45188914.5863,40177997.3868,52294519.1255,49172422.7939,51787449.1957
731624,50655101.902,48571517.9786,50213122.7062,51953110.9358,50416571.6556,54458429.6438,45167034.7608,40018689.6939,52203212.4327,48993417.3517,51732727.9731
731625,52381488.9709,50233252.0414,51984804.0281,53347713.4475,52233218.702,56602595.6265,46189849.612,41531835.2497,53911781.189,50316311.9424,53586375.89
731626,50850737.3048,48730191.6006,50441037.8851,51910027.6666,50776324.8052,54996780.3546,45170727.8103,40047364.1248,52393811.4486,48907134.8942,51868888.2721
731629,49482371.8079,47366720.405,49039369.5994,50692459.1706,49497220.5097,53341828.2202,44241259.3496,38709734.6097,51033010.2006,47677596.2986,50252167.6227
731630,49044689.4782,46938868.7405,48584552.7202,50377979.6158,49242213.9406,52966400.4267,43648553.2845,38332156.0456,50588587.6092,47380672.5556,49704152.8373
731631,50868267.4151,48731257.3764,50467399.3435,52026970.753,51063692.0474,54750245.1494,45020688.0881,40026192.3847,52407893.6152,49115473.0095,51601967.6027
